,약품코드,품목명,적용시작일자,투여경로명,규격명,단위,개당산출단가,급여구분명
338,651001350,정우삼소음(단미엑스산혼합제),20130301,내복,37.2,g,0,삭제
339,651001380,정우삼출건비탕(단미엑스산혼합제),20130301,내복,45.7,g,0,삭제
340,651001390,정우삼호작약탕(단미엑스산혼합제),20130301,내복,29.4,g,0,삭제
341,651001400,정우삼황사심탕(단미엑스산혼합제),20130301,내복,16,g,0,삭제
342,651001420,정우생강엑스산,20130301,내복,1,g,0,삭제
343,651001430,정우생맥산(단미엑스산혼합제),20130301,내복,16,g,0,삭제
344,651001440,정우생지황엑스산,20130301,내복,1,g,0,삭제
345,651001450,정우세신엑스산,20130301,내복,1,g,0,삭제
346,651001500,정우소시호탕(단미엑스산혼합제),20130301,내복,30.4,g,0,삭제
347,651001520,정우자소엽엑스산,20130301,내복,1,g,0,삭제
348,651001530,정우소청룡탕(단미엑스산혼합제),20130301,내복,27.1,g,0,삭제
349,651001590,정우승마엑스산,20130301,내복,1,g,0,삭제
350,651001600,정우승양보위탕(단미엑스산혼합제),20130301,내복,30.56,g,0,삭제
351,651001640,정우시호계지탕(단미엑스산혼합제),20130301,내복,29.6,g,0,삭제
352,651001660,정우시호소간탕(단미엑스산혼합제),20130301,내복,38,g,0,삭제
353,651001670,정우시호엑스산,20130301,내복,1,g,0,삭제
354,651001680,정우시호청간탕(단미엑스산혼합제),20130301,내복,32.5,g,0,삭제
355,651001700,정우식방풍엑스산,20130301,내복,1,g,0,삭제
356,651001710,정우신곡엑스산,20130401,내복,1,g,0,삭제
357,651001770,정우안태음(단미엑스산혼합제),20130301,내복,38.4,g,0,삭제
358,651001800,정우연교엑스산,20130301,내복,1,g,0,삭제
359,651001810,정우연교패독산(단미엑스산혼합제),20130301,내복,44.7,g,0,삭제
360,651001850,정우오림산(단미엑스산혼합제),20130301,내복,24.8,g,0,삭제
361,651001870,정우오미자엑스산,20130301,내복,1,g,0,삭제
362,651001890,정우오적산(단미엑스산혼합제),20130301,내복,43.4,g,0,삭제
363,651002010,정우육계엑스산,20130301,내복,1,g,0,삭제
364,651002070,정우이중탕(단미엑스산혼합제),20130301,내복,24,g,0,삭제
365,651002090,정우이진탕(단미엑스산혼합제),20130301,내복,16.18,g,0,삭제
366,651002120,정우익위승양탕(단미엑스산혼합제),20130301,내복,20,g,0,삭제
367,651002130,정우인삼패독산(단미엑스산혼합제),20130301,내복,36.7,g,0,삭제
368,651002180,정우인진호엑스산,20130301,내복,1,g,0,삭제
369,651002190,정우인진호탕(단미엑스산혼합제),20130301,내복,48,g,0,삭제
370,651002220,정우자음강화탕(단미엑스산혼합제),20130301,내복,41.8,g,0,삭제
371,651002250,정우작약엑스산,20130301,내복,1,g,0,삭제
372,651002280,정우전호엑스산,20130301,내복,1,g,0,삭제
373,651002300,정우조위승기탕(단미엑스산혼합제),20130301,내복,36,g,0,삭제
374,651002310,정우지각엑스산,20130301,내복,1,g,0,삭제
375,651002320,정우지모엑스산,20130301,내복,1,g,0,삭제
376,651002330,정우지실엑스산,20130301,내복,1,g,0,삭제
377,651002350,정우진피엑스산,20130301,내복,1,g,0,삭제
378,651002360,정우창출엑스산,20130301,내복,1,g,0,삭제
379,651002380,정우천궁엑스산,20130301,내복,1,g,0,삭제
380,651002390,정우천마엑스산,20130301,내복,1,g,0,삭제
381,651002400,정우천문동엑스산,20130301,내복,1,g,0,삭제
382,651002430,정우청상견통탕(단미엑스산혼합제),20130301,내복,42.8,g,0,삭제
383,651002440,정우청서익기탕(단미엑스산혼합제),20130301,내복,25.6,g,0,삭제
384,651002470,정우청위산(단미엑스산혼합제),20130301,내복,20,g,0,삭제
385,651002490,정우청피엑스산,20130301,내복,1,g,0,삭제
386,651002520,정우치자엑스산,20130301,내복,1,g,0,삭제
387,651002550,정우택사엑스산,20130301,내복,1,g,0,삭제
388,651002570,정우팔물탕(단미엑스산혼합제),20130301,내복,72,g,0,삭제
389,651002600,정우평위산(단미엑스산혼합제),20130301,내복,24.8,g,0,삭제
390,651002640,정우행소탕(단미엑스산혼합제),20130301,내복,43.8,g,0,삭제
391,651002650,정우행인엑스산,20130301,내복,1,g,0,삭제
392,651002660,정우향부자엑스산,20130301,내복,1,g,0,삭제
393,651002680,정우향사평위산(단미엑스산혼합제),20130301,내복,29,g,0,삭제
394,651002730,정우형개엑스산,20130301,내복,1,g,0,삭제
395,651002740,정우형개연교탕(단미엑스산),20130301,내복,31.4,g,0,삭제
396,651002800,정우황금엑스산,20130301,내복,1,g,0,삭제
397,651002810,정우황금작약탕(단미엑스산혼합제),20130301,내복,20,g,0,삭제
398,651002840,정우황기엑스산,20130301,내복,1,g,0,삭제
399,651002850,정우황련엑스산,20130301,내복,1,g,0,삭제
400,651002860,정우황련해독탕(단미엑스산혼합제),20140304,내복,15,g,0,삭제
401,651002880,정우황백엑스산,20130301,내복,1,g,0,삭제
402,651002890,정우회춘양격산(단미엑스산혼합제),20130301,내복,28,g,0,삭제
403,651002900,정우후박엑스산,20130301,내복,1,g,0,삭제
404,651003150,정우금은화엑스산,20130301,내복,1,g,0,삭제
405,651003160,정우망초가루,20160401,내복,1.00,g,17,급여
406,651003170,정우석고가루,20160401,내복,1,g,17,급여
407,652800030,기화가미소요산(혼합단미엑스산),20130301,내복,23.01,g,0,삭제
408,652800070,기화갈근엑스산,20130401,내복,1,g,0,삭제
409,652800080,기화갈근탕(혼합단미엑스산),20130301,내복,58.68,g,0,삭제
410,652800110,기화갈근해기탕(혼합단미엑스산),20130301,내복,29.91,g,0,삭제
411,652800130,기화감국엑스산,20130401,내복,1,g,0,삭제
412,652800160,기화감초엑스산,20130401,내복,1,g,0,삭제
413,652800180,기화강활엑스산,20130401,내복,1,g,0,삭제
414,652800190,기화건강엑스산,20130401,내복,1,g,0,삭제
415,652800270,기화계지엑스산,20130401,내복,1,g,0,삭제
416,652800290,기화계피엑스산,20130901,내복,1,g,99,삭제
417,652800320,기화괄루인엑스산,20130401,내복,1,g,0,삭제
418,652800330,기화곽향엑스산,20130401,내복,1,g,0,삭제
419,652800360,기화구미강활탕(혼합단미엑스산),20130301,내복,31.71,g,0,삭제
420,652800390,기화궁소산(혼합단미엑스산),20130301,내복,19.83,g,0,삭제
421,652800400,기화궁하탕(혼합단미엑스산),20130301,내복,10.68,g,0,삭제
422,652800420,기화금은화엑스산,20130401,내복,1,g,0,삭제
423,652800430,기화길경엑스산,20130401,내복,1,g,0,삭제
424,652800450,기화내소산(혼합단미엑스산),20130301,내복,21.87,g,0,삭제
425,652800490,기화당귀엑스산,20130401,내복,1,g,0,삭제
426,652800500,기화당귀연교음(혼합단미엑스산),20130301,내복,20.73,g,0,삭제
427,652800510,기화당귀육황탕(혼합단미엑스산),20130301,내복,16.89,g,0,삭제
428,652800550,기화대시호탕(혼합단미엑스산),20130301,내복,36.60,g,0,삭제
429,652800570,기화대청룡탕(혼합단미엑스산),20130301,내복,47.52,g,0,삭제
430,652800580,기화대추엑스산,20130401,내복,1,g,0,삭제
431,652800590,기화대화중음(혼합단미엑스산),20130301,내복,19.23,g,0,삭제
432,652800600,기화대황목단피탕(혼합단미엑스산),20130301,내복,30.33,g,0,삭제
433,652800620,기화대황엑스산,20130401,내복,1,g,0,삭제
434,652800630,기화도인승기탕(혼합단미엑스산),20130301,내복,30.30,g,0,삭제
435,652800640,기화도인엑스산,20130401,내복,1,g,0,삭제
436,652800660,기화독활엑스산,20130401,내복,1,g,0,삭제
437,652800730,기화마황엑스산,20130401,내복,1,g,0,삭제
438,652800750,기화만형자엑스산,20130401,내복,1,g,0,삭제
439,652800770,기화맥문동엑스산,20130401,내복,1,g,0,삭제
440,652800780,기화맥아엑스산,20130401,내복,1,g,0,삭제
441,652800790,기화목단피엑스산,20130401,내복,1,g,0,삭제
442,652800800,기화목향엑스산,20130401,내복,1,g,0,삭제
443,652800810,기화미사인엑스산,20130401,내복,1,g,0,삭제
444,652800820,기화박하엑스산,20130401,내복,1,g,0,삭제
445,652800830,기화반하백출천마탕(혼합단미엑스산),20130301,내복,24.06,g,0,삭제
446,652800850,기화반하사심탕(혼합단미엑스산),20130301,내복,23.70,g,0,삭제
447,652800870,기화반하엑스산,20130401,내복,1,g,0,삭제
448,652800880,기화반하후박탕(혼합단미엑스산),20130301,내복,13.68,g,0,삭제
449,652800900,기화인삼엑스산,20130401,내복,1,g,0,삭제
450,652800910,기화백지엑스산,20130401,내복,1,g,0,삭제
451,652800920,기화백출엑스산,20130401,내복,1,g,0,삭제
452,652800930,기화백출탕(혼합단미엑스산),20130301,내복,21.66,g,0,삭제
453,652800980,기화보중익기탕(혼합단미엑스산),20130301,내복,13.47,g,0,삭제
454,652801010,기화보허탕(혼합단미엑스산),20130301,내복,19.74,g,0,삭제
455,652801020,기화복령보심탕(혼합단미엑스산),20130301,내복,34.59,g,0,삭제
456,652801030,기화복령엑스산,20130401,내복,1,g,0,삭제
457,652801060,기화아출엑스산,20130401,내복,1,g,0,삭제
458,652801080,기화불환금정기산(혼합단미엑스산),20130301,내복,23.04,g,0,삭제
459,652801170,기화산사엑스산,20130401,내복,1,g,0,삭제
460,652801210,기화삼릉엑스산,20130401,내복,1,g,0,삭제
461,652801230,기화삼소음(혼합단미엑스산),20130301,내복,25.14,g,0,삭제
462,652801240,기화삼출건비탕(혼합단미엑스산),20130301,내복,32.25,g,0,삭제
463,652801250,기화삼호작약탕(혼합단미엑스산),20130301,내복,19.38,g,0,삭제
464,652801260,기화삼황사심탕(혼합단미엑스산),20130301,내복,11.91,g,0,삭제
465,652801310,기화생강엑스산,20130401,내복,1,g,0,삭제
466,652801320,기화생맥산(혼합단미엑스산),20130301,내복,9.06,g,0,삭제
467,652801330,기화세신엑스산,20130401,내복,1,g,0,삭제
468,652801380,기화소시호탕(혼합단미엑스산),20130301,내복,22.02,g,0,삭제
469,652801410,기화소엽엑스산,20130401,내복,1,g,0,삭제
470,652801420,기화소청룡탕(혼합단미엑스산),20130301,내복,15.15,g,0,삭제
471,652801480,기화숙지황엑스산,20130401,내복,1,g,0,삭제
472,652801490,기화승마엑스산,20130401,내복,1,g,0,삭제
473,652801500,기화승양보위탕(혼합단미엑스산),20130301,내복,19.92,g,0,삭제
474,652801530,기화시경반하탕(혼합단미엑스산),20130301,내복,19.92,g,0,삭제
475,652801570,기화시호계지탕(혼합단미엑스산),20130301,내복,19.77,g,0,삭제
476,652801590,기화시호소간탕(혼합단미엑스산),20130301,내복,23.73,g,0,삭제
477,652801600,기화시호엑스산,20130901,내복,1,g,186,삭제
478,652801610,기화시호청간탕(혼합단미엑스산),20130301,내복,22.50,g,0,삭제
479,652801630,기화식방풍엑스산,20130401,내복,1,g,0,삭제
480,652801640,기화신곡엑스산,20130401,내복,1,g,0,삭제
481,652801720,기화안태음(혼합단미엑스산),20130301,내복,28.11,g,0,삭제
482,652801760,기화연교엑스산,20130401,내복,1,g,0,삭제
483,652801770,기화연교패독산(혼합단미엑스산),20130301,내복,28.26,g,0,삭제
484,652801860,기화오림산(혼합단미엑스산),20130301,내복,15.84,g,0,삭제
485,652801880,기화오미자엑스산,20130401,내복,1,g,0,삭제
486,652801920,기화오적산(단미엑스산혼합제),20130301,내복,28.38,g,0,삭제
487,652802110,기화육계엑스산,20130401,내복,1,g,0,삭제
488,652802160,기화이중탕(혼합단미엑스산),20130301,내복,15.39,g,0,삭제
489,652802180,기화이진탕(혼합단미엑스산),20130301,내복,8.52,g,0,삭제
490,652802200,기화익위승양탕(혼합단미엑스산),20130301,내복,14.40,g,0,삭제
491,652802210,기화인삼패독산(혼합단미엑스산),20130301,내복,22.50,g,0,삭제
492,652802230,기화인진호엑스산,20130401,내복,1,g,0,삭제
493,652802240,기화인진호탕(혼합단미엑스산),20130301,내복,33.57,g,0,삭제
494,652802260,기화자음강화탕(혼합단미엑스산),20130301,내복,31.95,g,0,삭제
495,652802290,기화작약엑스산,20130401,내복,1,g,0,삭제
496,652802330,기화전호엑스산,20130401,내복,1,g,0,삭제
497,652802350,기화조위승기탕(혼합단미엑스산),20130301,내복,29.10,g,0,삭제
498,652802390,기화지각엑스산,20130401,내복,1,g,0,삭제
499,652802400,기화지모엑스산,20130401,내복,1,g,0,삭제
500,652802410,기화지실엑스산,20130401,내복,1,g,0,삭제
501,652802440,기화진피엑스산,20130401,내복,1,g,0,삭제
502,652802450,기화창출엑스산,20130401,내복,1,g,0,삭제
503,652802470,기화천궁엑스산,20130401,내복,1,g,0,삭제
504,652802480,기화천마엑스산,20130401,내복,1,g,0,삭제
505,652802520,기화청상견통탕(혼합단미엑스산),20130301,내복,29.91,g,0,삭제
506,652802550,기화청서익기탕(혼합단미엑스산),20130301,내복,18.51,g,0,삭제
507,652802590,기화청위산(혼합단미엑스산),20130301,내복,14.22,g,0,삭제
508,652802600,기화청피엑스산,20130401,내복,1,g,0,삭제
509,652802620,기화치자엑스산,20130401,내복,1,g,0,삭제
510,652802690,기화택사엑스산,20130401,내복,1,g,0,삭제
511,652802740,기화팔물탕(혼합단미엑스산),20130301,내복,47.85,g,0,삭제
512,652802770,기화평위산(혼합단미엑스산),20130301,내복,17.55,g,0,삭제
513,652802790,기화행소탕(혼합단미엑스산),20130301,내복,29.49,g,0,삭제
514,652802800,기화행인엑스산,20130401,내복,1,g,0,삭제
515,652802810,기화향부자엑스산,20130401,내복,1,g,0,삭제
516,652802830,기화향사평위산(혼합단미엑스산),20130301,내복,18.90,g,0,삭제
517,652802880,기화형개엑스산,20130401,내복,1,g,0,삭제
518,652802890,기화형개연교탕(혼합단미엑스산),20130301,내복,22.20,g,0,삭제
519,652802950,기화황금엑스산,20130401,내복,1,g,0,삭제
520,652802960,기화황금작약탕(혼합단미엑스산),20130301,내복,13.65,g,0,삭제
521,652803000,기화황기엑스산,20130401,내복,1,g,0,삭제
522,652803010,기화황련엑스산,20130401,내복,1,g,0,삭제
523,652803030,기화황련해독탕(혼합단미엑스산),20130301,내복,11.91,g,0,삭제
524,652803040,기화황백엑스산,20130401,내복,1,g,0,삭제
525,652803050,기화회춘양격산(혼합단미엑스산),20130301,내복,19.83,g,0,삭제
526,652803060,기화후박엑스산,20130401,내복,1,g,0,삭제
527,652803640,기화석고가루,20130401,내복,1,g,0,삭제
528,652803650,기화생지황엑스산,20130401,내복,1,g,0,삭제
529,652803660,기화천문동엑스산,20130401,내복,1,g,0,삭제
530,652803670,기화망초가루,20130401,내복,1,g,0,삭제
531,655001000,한신가미소요산(단미엑스산혼합제),20140701,내복,23.01,g,0,삭제
532,655001040,한신갈근엑스산,20160401,내복,0.90,g,42,급여
533,655001050,한신갈근탕(단미엑스산혼합제),20140701,내복,58.68,g,0,삭제
534,655001100,한신갈근해기탕(단미엑스산혼합제),20140701,내복,29.91,g,0,삭제
535,655001120,한신감국엑스산,20160401,내복,0.860,g,75,급여
536,655001150,한신감초엑스산,20160401,내복,0.540,g,60,급여
537,655001250,한신강활엑스산,20160401,내복,0.580,g,109,급여
538,655001280,한신건강엑스산,20160401,내복,0.880,g,96,급여
539,655001410,한신계지엑스산,20160401,내복,0.300,g,87,급여
540,655001440,한신육계엑스산,20160401,내복,0.50,g,176,급여
541,655001470,한신괄루인엑스산,20160401,내복,0.600,g,172,급여
542,655001490,한신곽향엑스산,20160401,내복,0.60,g,60,급여
543,655001510,한신구미강활탕(단미엑스산혼합제),20140701,내복,31.71,g,0,삭제
544,655001550,한신궁소산(단미엑스산혼합제),20140701,내복,19.83,g,0,삭제
545,655001570,한신궁하탕(단미엑스산혼합제),20140701,내복,10.68,g,0,삭제
546,655001600,한신금은화엑스산,20160401,내복,0.580,g,96,급여
547,655001640,한신길경엑스산,20160401,내복,0.860,g,72,급여
548,655001660,한신내소산(단미엑스산혼합제),20140701,내복,21.87,g,0,삭제
